tag,x,y,aug_tag,aug_x,aug_y,detected
blue,11.14,1.42,blue,11.333426390744368,1.517399313997283,True
blue,16.15,1.11,blue,16.182512844147492,1.1247956094870362,True
blue,21.01,0.15,blue,21.056275955755375,0.10422449358002125,False
blue,24.92,-2.41,blue,24.86976281609823,-2.480800412885789,True
blue,26.47,-6.82,blue,26.43349528199931,-6.917487362407084,True
blue,26.26,-11.54,blue,26.11860729169999,-11.627024305949698,True
blue,25.54,-16.66,yellow,25.45477153990674,-16.610621306877576,True
blue,25.06,-21.37,blue,24.92791066840827,-21.323818681253574,True
blue,25.22,-26.33,yellow,25.29172070114742,-26.40231335241997,True
blue,26.95,-30.84,blue,27.169200363794893,-30.912843220933016,False
blue,30.86,-33.16,blue,31.022115939233206,-33.190030147278726,True
blue,35.69,-33.21,blank,35.81531379886986,-33.340825615716064,True
blue,40.45,-32.46,blue,40.485400248343836,-32.779763989294935,False
blue,45.56,-31.91,blue,45.3571285114509,-31.940190506935238,True
blue,50.2,-32.53,blue,50.19821505299079,-32.615419389158454,True
blue,54.56,-34.43,blue,54.60345171584171,-34.42589158977596,True
blue,58.73,-37.05,blue,58.84401053211576,-37.00677466333354,True
blue,63.12,-39.58,blue,62.98656486971447,-39.596419629941465,True
blue,67.73,-40.76,blue,67.74125372010197,-40.75692437900199,True
blue,72.05,-39.1,blue,72.1367795998943,-39.18901333915428,False
blue,74.85,-35.51,blue,74.89207316702287,-35.52576630900694,True
blue,76.8,-31.05,blue,76.96797304813649,-30.854711344884205,True
blue,78.38,-26.04,blue,78.34972007570045,-25.972820194234565,True
blue,79.8,-21.56,blue,79.78429055764596,-21.565640060625235,True
blue,82.05,-17.1,blue,82.20971196854977,-16.909613906626358,True
blue,85.74,-14.14,blue,85.71356368368454,-13.935292698368489,True
blue,90.06,-13.2,blue,90.04356936703574,-13.282258702810141,False
blue,95.26,-13.36,blue,95.30745744910465,-13.202755496393673,True
blue,99.73,-13.89,blue,99.66395979364658,-13.809113420961394,True
blue,105.1,-14.58,blue,104.99031743174085,-14.525010769734108,True
blue,110.09,-15.1,blue,110.13186031304838,-15.046140952551141,True
blue,114.96,-15.31,blue,115.01177916400043,-15.305844598250486,True
blue,119.9,-15.06,big_orange,120.05830956667437,-15.153040756626536,True
blue,124.37,-14.1,blue,124.34811748474009,-14.173016356912251,True
blue,128.56,-11.46,blue,128.53707576862365,-11.490104304351695,True
blue,129.7,-7.15,blue,129.83697605174078,-7.134688325461566,True
blue,128.25,-2.41,blue,128.35264561920715,-2.4312837918126795,True
blue,126.01,2.05,blue,126.1001809289177,1.9812440163432894,True
blue,124.12,6.28,blue,124.29193750903646,6.399860118688385,True
blue,123.3,11.0,blue,123.21857576062462,11.081608674397403,True
blue,124.25,15.85,blue,124.31890286967005,15.90351921758026,True
blue,126.23,20.13,blue,126.22927387618924,20.065565499368628,True
blue,128.7,24.57,blue,128.72371763236356,24.729316943019064,False
blue,131.03,29.11,blue,131.0449447520963,29.057391750007678,True
blue,132.58,33.47,blue,132.58281703933093,33.40436217164731,True
blue,132.66,38.39,blue,132.56191425666887,38.29150666397781,True
blue,129.75,41.81,blue,129.76829563974792,41.880804598819275,True
blue,125.28,43.05,blue,125.18121915817922,43.21028079507055,True
blue,120.1,43.02,blue,120.16209169369324,42.89158668413149,True
blue,115.64,42.35,blue,115.53970107541413,42.337173849139106,True
blue,110.56,41.16,big_orange,110.33272957624692,41.11292246072197,True
blue,105.98,39.81,blue,105.78937661196404,39.8713639827511,True
blue,101.13,38.24,blue,101.11077229215054,38.23499718433144,True
blue,96.57,36.74,blue,96.58889552376235,36.72115568597791,True
blue,91.56,35.18,blue,91.8342798108593,35.14732601839423,True
blue,86.94,33.91,blue,86.96140770982964,34.065776155125384,True
blue,81.99,32.72,blue,81.94030568901456,32.64999880727312,True
blue,77.03,31.54,blue,76.90278627271302,31.728515568493414,True
blue,72.28,30.24,blue,72.25442380802998,30.177655220382555,False
blue,67.68,28.7,blue,67.67877141264044,28.53562689807803,True
blue,62.93,26.85,blue,63.06786471665954,26.58715472462111,True
blue,58.54,25.07,blue,58.54338170193692,25.05807680841068,True
blue,53.94,23.29,blue,53.88404281147219,23.199617867032842,False
blue,49.12,21.57,blue,49.070723340846435,21.708762657839173,True
blue,44.39,19.86,big_orange,44.44952682637695,19.76949479841985,True
blue,39.78,17.95,blue,39.83368610717598,18.052540189949436,True
blue,35.45,15.91,blue,35.355209642654856,15.787848542894698,True
blue,30.82,13.91,blue,30.850723984311788,14.036270904826193,True
blue,26.38,12.67,blue,26.567179022413132,12.740862419503935,True
blue,21.42,12.19,blue,21.485634595926083,12.159907408718878,True
blue,16.36,12.41,blue,16.273703499382318,12.422148611538358,True
blue,11.48,13.0,blue,11.458343999558172,12.886837928470118,True
blue,6.52,13.8,blue,6.556606049536077,13.882796649020092,True
blue,1.69,14.66,blue,1.762014465296577,14.688140826038431,True
blue,-2.81,15.47,blue,-2.8167374890722057,15.583409218017662,True
blue,-7.6,16.31,blue,-7.517747671173207,16.293990078691174,True
blue,-12.65,17.11,blue,-12.677346311865362,17.014591459406223,True
blue,-17.88,17.84,blue,-17.91561921343609,17.807457439734687,True
blue,-22.33,18.36,blue,-22.23587003114844,18.274904568855227,True
blue,-27.68,18.83,blue,-27.685829503124594,18.844070962091305,True
blue,-32.08,19.06,blue,-32.054894636911314,19.133025577165824,True
blue,-37.19,19.13,blue,-37.10245733413961,19.163709173816752,True
blue,-42.75,18.9,blue,-42.8067467003634,18.973008490429706,True
blue,-47.69,18.3,blue,-47.60048388431068,18.38211510157566,True
blue,-52.3,17.2,blue,-52.374401878144106,17.233288034140507,True
blue,-56.51,15.0,blue,-56.4415310832551,15.126471913342856,True
blue,-56.22,11.28,blue,-56.177475410432734,11.243861087923532,False
blue,-52.47,8.69,blue,-52.35511270780394,8.675868067102256,True
blue,-47.67,6.69,blue,-47.695941716900435,6.698226954862891,True
blue,-43.18,5.35,blue,-43.25609780653858,5.25670492398634,True
blue,-38.08,4.2,yellow,-38.11169913286537,4.120325400131592,False
blue,-33.46,3.4,blue,-33.6728564404381,3.429709521012624,True
blue,-28.59,2.75,blue,-28.477906828275817,2.5865177171359095,True
blue,-23.56,2.26,yellow,-23.609902387846322,2.3703841558799534,True
blue,-18.47,1.91,blue,-18.55683290357811,1.959213830211102,True
blue,-13.4,1.68,blue,-13.34241744305306,1.6973050932754483,True
blue,-8.44,1.56,blue,-8.394200616363236,1.6833442464150221,True
blue,-3.65,1.51,blue,-3.743456453227834,1.4956666477579965,True
blue,0.88,1.5,blue,0.8203512054897725,1.4968888421592406,True
yellow,11.05,-1.58,yellow,11.065482493776884,-1.526246425637823,True
yellow,16.35,-1.93,yellow,16.365116925240088,-1.920165380731066,True
yellow,21.16,-3.16,yellow,21.135837824983966,-3.0647418393765733,True
yellow,23.46,-6.77,yellow,23.477706920138992,-6.867078190975784,False
yellow,23.23,-11.57,yellow,23.292822001414613,-11.608195507245737,True
yellow,22.51,-16.7,yellow,22.48984521038928,-16.66502724463272,True
yellow,22.04,-21.65,yellow,22.16672286973305,-21.726597392532742,True
yellow,22.2,-26.38,yellow,22.238377806109163,-26.460632053963167,True
yellow,23.45,-30.84,yellow,23.567368159611682,-30.766104253881526,True
yellow,26.56,-34.57,yellow,26.492548004361428,-34.61234657341048,True
yellow,30.94,-36.22,yellow,30.80218627137946,-36.33850860176893,True
yellow,35.69,-36.23,yellow,35.539320034151665,-36.29130132885667,True
yellow,40.63,-35.47,yellow,40.64167366620925,-35.607640000330655,True
yellow,45.58,-34.91,yellow,45.759528162706474,-35.04275527819031,True
yellow,50.09,-35.64,yellow,49.96020002818334,-35.702075676330004,True
yellow,54.64,-37.98,yellow,54.533189340688935,-38.0537398152283,False
yellow,58.83,-40.66,yellow,59.03922242884064,-40.5443945628806,True
yellow,63.13,-42.84,yellow,62.955515140295816,-42.74491799020857,True
yellow,67.74,-43.76,yellow,67.6229131137507,-43.969963509161914,True
yellow,72.27,-42.58,yellow,72.29357157515751,-42.69694236811906,True
yellow,75.77,-39.54,yellow,75.78123845433656,-39.49451452724522,True
yellow,78.21,-35.52,yellow,78.18428190620247,-35.543680074836956,True
yellow,80.04,-30.86,yellow,80.01848775947876,-30.67667420081828,True
yellow,81.49,-26.12,yellow,81.49245191421421,-26.239382554758333,True
yellow,83.1,-21.35,yellow,82.98273618405409,-21.284764580009327,True
yellow,85.75,-17.57,yellow,85.86908851024698,-17.56520496180593,True
yellow,90.24,-16.19,blank,90.21424490791125,-16.113128462831977,True
yellow,94.98,-16.35,yellow,94.96498318048373,-16.594543982896294,True
yellow,99.86,-16.93,yellow,100.03509068223833,-16.764986406238517,False
yellow,104.74,-17.56,yellow,104.62981087543281,-17.590224376854625,True
