tag,x,y,aug_tag,aug_x,aug_y,detected
blue,105.13,118.65,blue,105.13466669176961,118.67222876804392,False
blue,103.18,121.28,blue,103.03551074423638,121.20795300024085,True
blue,100.32,125.36,blue,100.0619360162873,125.27125707811628,True
blue,97.52,129.62,blue,97.4574754658149,129.52009337910712,False
blue,94.8,134.08,blank,94.7989871528241,134.09803369161736,True
blue,92.13,138.76,blue,92.29976138906767,138.64597005163589,True
blue,90.37,142.01,blue,90.29632478820895,141.9901772006371,True
blue,87.76,147.1,blue,87.8450694319657,147.17746135694154,True
blue,86.02,150.64,blue,85.77813933204351,150.6807502259886,False
blue,83.4,156.14,blank,83.40072647587247,156.08894286432292,True
blue,81.63,159.95,blue,81.73411481401001,160.08625364127275,True
blue,79.83,163.86,yellow,79.65217175769035,163.99875525024825,True
blue,77.06,169.89,blue,77.07239401099669,169.75585620724877,True
blue,75.15,174.02,blue,75.1608077155226,174.07321060419622,True
blue,73.17,178.22,blue,72.967361845665,178.0802220965786,True
blue,71.13,182.48,blue,71.27888144778964,182.52048052837176,True
blue,69.01,186.77,blue,68.90231531066253,186.7920074821273,True
blue,66.8,191.09,big_orange,66.90008212055545,191.24146772763973,True
blue,64.5,195.41,blue,64.45722130828813,195.4275526436428,False
blue,62.1,199.72,blue,62.13462111992143,199.76688922568482,True
blue,59.6,203.98,blue,59.648030997835825,203.82849255157547,True
blue,57.0,208.19,blue,56.92012662940086,208.17597376463175,True
blue,54.3,212.31,blue,54.108286056417434,212.33575767927192,False
blue,51.49,216.31,blue,51.4667320501315,216.43771504016362,True
blue,48.58,220.19,blue,48.509455900321505,220.08465297074318,False
blue,45.57,223.9,blue,45.526946157204435,223.86084317613418,True
blue,42.48,227.42,blue,42.411888792695926,227.24110171739613,True
blue,39.3,230.74,blue,39.29140031084681,230.76127138242362,True
blue,36.05,233.82,blue,35.89417865705038,233.91680007102428,True
blue,32.75,236.64,blue,32.88918813483749,236.76742495074498,True
blue,29.4,239.18,blue,29.470982980525417,239.37020550446167,False
blue,26.02,241.43,blue,25.92693807020474,241.4531602307687,True
blue,20.93,244.2,blue,20.7523707603111,244.27424654583703,False
blue,17.55,245.63,blue,17.59511622681802,245.51222747904163,True
blue,12.55,247.13,blue,12.51622460918032,247.06509017469008,True
blue,9.29,247.68,blue,9.324065299810336,247.81899734010503,True
blue,4.55,247.83,blue,4.530133389917275,247.8440668302657,True
