tag,x,y,aug_tag,aug_x,aug_y,detected
blue,11.24,1.45,blue,11.19852889536495,1.32618793200812,True
blue,15.94,1.4,blue,16.021358659742013,1.7235187199460813,True
blue,20.69,1.36,big_orange,20.74388821697339,1.2218769859468057,True
blue,25.49,1.33,blue,25.485073637353626,1.3218559908731935,True
blue,30.35,1.36,blue,30.330882979462984,1.2899236352514014,True
blue,35.28,1.46,blue,35.23073206414196,1.3934320530626823,True
blue,40.28,1.67,blue,40.10320027152675,1.6170278825410227,True
blue,45.33,2.02,blue,45.22601602289397,2.019355113508362,True
blue,49.39,2.44,blue,49.25337269241498,2.385513702737823,True
blue,54.5,3.15,blue,54.72620837099825,2.8596139611717923,True
blue,58.57,3.89,blue,58.45057989716825,3.918466413796632,True
blue,63.64,5.07,blue,63.713786244860444,5.045617843369605,True
blue,67.63,6.22,blue,67.78040541368398,6.185315435342177,True
blue,71.55,7.58,blue,71.51107706686531,7.588018878648016,True
blue,76.32,9.57,blue,76.29415566244789,9.553193511652674,True
blue,79.98,11.4,blue,79.95033004329454,11.363966735557515,True
blue,83.48,13.44,blue,83.43271748630015,13.267222951987595,True
blue,86.8,15.7,blue,86.77583153202748,15.781454401181056,True
blue,90.64,18.82,blue,90.6767528483073,18.79011188935127,True
blue,93.44,21.53,blue,93.46370951747444,21.48694775802665,True
blue,95.97,24.43,blue,96.07666607210233,24.302233372530683,True
blue,98.71,28.27,blue,98.6194065389307,28.321889837867563,True
blue,100.54,31.51,blue,100.30696265011218,31.484628220609206,False
blue,102.36,35.72,blue,102.41406599144987,35.58358198953729,True
blue,103.42,39.19,blue,103.40321857312748,39.02607231556943,True
blue,104.12,42.72,blue,104.18645731085655,42.680640409784004,True
blue,104.47,47.18,blue,104.32623403531171,47.182441790098146,True
blue,104.33,50.76,blue,104.37200384367571,50.94564703117678,True
blue,103.64,55.2,blue,103.69701195923847,55.25502673796153,False
blue,102.68,58.69,blue,102.8242043361792,58.7980581444463,True
blue,100.98,62.94,blue,101.0391942300026,63.176675916828735,True
blue,99.24,66.21,blue,99.25484649084069,66.14219272669412,False
blue,96.6,70.12,blue,96.59662161944637,69.99726597143481,True
blue,94.16,73.06,blue,94.29268009498757,73.22453368524471,True
blue,91.43,75.83,blue,91.31595528821902,76.05391349866954,True
blue,87.67,79.03,blue,87.74132695257406,79.0714822865492,True
blue,84.42,81.36,blue,84.40271061889813,81.33478076288316,True
blue,80.96,83.47,blue,80.92919344308129,83.5375032333902,True
blue,76.41,85.82,blue,76.69585950716615,85.66438094396761,False
blue,72.62,87.45,blue,72.62552733689857,87.55927024122906,True
blue,68.73,88.88,blue,68.71467948691429,88.73545143702657,True
blue,63.75,90.38,blue,63.764109060964316,90.46568448042801,True
