tag,x,y,aug_tag,aug_x,aug_y,detected
blue,10.86,1.67,blue,10.615735158402368,1.721393325585273,True
blue,15.98,1.91,blue,15.917337516150814,1.8857154013247923,True
blue,21.11,2.28,blue,21.026482360685037,2.314932989089874,True
blue,26.16,2.79,blue,26.18234276601938,2.7044731219321676,True
blue,31.03,3.46,blue,31.091289354258187,3.606281514949664,True
blue,35.64,4.28,blue,35.755640656348874,4.303989506679888,True
blue,40.69,5.45,blue,40.561018979052164,5.359399763642493,True
blue,45.74,7.04,blue,45.649359836518315,7.075183172225314,True
blue,50.16,9.05,blue,50.296915463875074,9.235590300252593,True
blue,53.82,12.33,blue,53.79813966073168,12.358881793323429,True
blue,51.79,15.73,blue,51.70534525421773,15.836058633349298,True
blue,47.42,17.57,blue,47.51575355843256,17.552254822413737,True
blue,42.29,18.84,blue,42.35825427477909,18.823936875345968,True
blue,37.43,19.75,blue,37.44984371410753,19.75772595697775,True
blue,32.88,20.62,blue,33.08695978392142,20.562012208718038,True
blue,27.91,22.21,blue,28.051795776865443,22.049311448557987,True
blue,24.67,25.21,blue,24.541251757165394,25.1170550136066,False
blue,24.05,29.6,blue,24.07980166703918,29.721473477500695,True
blue,25.08,34.23,blue,25.074985996393508,34.210861848657544,False
blue,26.74,39.4,blue,26.77203720311453,39.40764160019984,True
blue,28.01,43.74,blue,27.94318469982191,43.66358436162449,True
blue,28.87,48.9,blue,28.827318315676095,48.88036045717639,False
blue,27.6,53.08,blue,27.50182127450664,53.02096465215119,True
blue,23.17,52.69,blue,23.21930689646922,52.74203780015029,True
blue,19.18,50.51,blue,19.210093658636993,50.53719623813234,True
blue,15.13,47.47,blue,15.145808950783783,47.586019988023324,True
blue,11.42,44.17,blue,11.306649160578852,44.12535584073834,True
blue,7.71,40.5,blue,7.700177610418639,40.5594845928201,True
blue,4.63,37.23,blue,4.6853379022433295,37.22072723663114,True
blue,1.23,33.49,blue,1.254348995774815,33.5063930229784,True
blue,-2.34,29.61,blue,-2.3198422858378396,29.73619492996494,False
blue,-5.93,26.05,blue,-5.914921048678853,26.02302565352029,True
blue,-9.93,23.26,blue,-9.91429020619014,23.354756250844872,True
blue,-14.27,22.72,blue,-14.4045821072393,22.685711921251848,True
blue,-18.3,25.0,blue,-18.466502734512154,25.083637505316275,True
blue,-21.87,28.65,blue,-21.803607896382676,28.67510754615413,True
blue,-25.19,32.09,blue,-25.200096698541493,32.14697386843046,True
blue,-29.2,34.94,blue,-29.292269722429808,35.011749729203025,True
blue,-33.61,34.59,blue,-33.57489066538356,34.75823404997361,True
blue,-36.29,30.78,blue,-36.173126905409624,30.883601495116455,True
blue,-37.92,25.89,blue,-37.99239944460569,25.93378134242991,True
blue,-39.0,21.34,blue,-39.01261963031357,21.49036647963102,True
blue,-40.32,16.28,blue,-40.351389939880235,16.416506061666762,True
blue,-42.31,12.14,blue,-42.3882562021974,12.395702896519882,True
blue,-45.82,9.23,blue,-45.90645639281193,9.262913430455608,True
blue,-50.75,7.97,blue,-50.6947210797968,8.057127581672649,True
blue,-55.53,7.6,blue,-55.45044171768527,7.658304834817919,True
blue,-60.32,7.14,blue,-60.16039199056214,7.220526758111329,True
blue,-65.36,5.81,blue,-65.49355441026572,5.847036543026222,True
blue,-69.05,3.13,blue,-68.98570295498294,3.2289916321436074,True
blue,-70.99,-1.44,blue,-70.88877518673289,-1.5767248300389969,True
blue,-71.58,-6.26,big_orange,-71.52154746639737,-6.187892742265032,True
blue,-72.42,-11.06,blue,-72.38889620714602,-11.071694666322205,True
blue,-74.25,-15.51,blue,-74.15605289792992,-15.518225591402183,False
blue,-76.84,-19.57,blue,-76.90478040612949,-19.48832763049674,True
blue,-79.75,-23.66,blue,-79.73318526696963,-23.619871207397825,True
blue,-82.32,-27.82,blue,-82.3168143909426,-27.815095118042297,True
blue,-84.13,-32.48,blank,-84.07010935513885,-32.57655647783282,True
blue,-84.46,-37.41,blue,-84.55635835751544,-37.35508298315733,True
blue,-83.33,-42.1,blue,-83.32449783831962,-41.96917551130147,True
blue,-81.38,-46.75,blue,-81.63202085667747,-46.69451358937297,True
blue,-79.3,-51.17,blue,-79.3748798744603,-51.02911875322306,True
blue,-77.05,-55.44,blue,-77.0310316636228,-55.22516527356465,True
blue,-73.99,-59.47,blue,-73.99581792044759,-59.374043750192364,True
blue,-70.16,-62.12,blue,-70.27490806414467,-61.8644211585764,True
blue,-65.33,-63.58,blue,-65.40259891063585,-63.693718570285164,True
blue,-60.5,-64.32,blue,-60.48837210518849,-64.38951845104874,True
blue,-55.63,-65.5,blue,-55.67379708736519,-65.49052766756937,True
blue,-51.63,-67.78,blue,-51.74055109816901,-67.73461001238518,True
blue,-48.31,-71.16,blue,-48.17729309587026,-71.1841263783832,True
blue,-45.18,-75.4,blue,-45.13080821936994,-75.42538479875572,True
blue,-42.42,-79.23,blue,-42.431277584976726,-79.15850526120423,True
blue,-39.02,-83.07,blue,-39.07268321024139,-83.02664301959369,True
blue,-35.05,-85.43,blue,-35.02820883758035,-85.4270280282094,True
blue,-31.04,-83.93,blue,-31.074418349634424,-83.85964115899567,True
blue,-28.73,-79.88,blue,-28.799007653025747,-79.82934906454416,True
blue,-27.41,-75.11,blue,-27.42877153128955,-75.42464755890917,True
blue,-26.7,-69.85,blue,-26.654490373748533,-69.96555995642831,True
blue,-26.46,-65.3,blue,-26.505133849434024,-65.34437560639495,True
blue,-26.5,-60.47,blue,-26.33077857331125,-60.430879004251956,True
blue,-26.78,-55.5,blue,-26.833696479983775,-55.36400551482336,True
blue,-27.27,-50.48,blue,-27.10976259270221,-50.37534025642866,True
blue,-27.93,-45.5,big_orange,-28.070615763623568,-45.471326844016986,True
blue,-28.71,-40.65,blue,-28.802223584151918,-40.80826802217879,True
blue,-29.68,-35.33,blue,-29.543267570507883,-35.278013008606735,True
blue,-30.57,-30.91,blue,-30.540065871297745,-30.79217529890091,True
blue,-31.69,-25.6,blue,-31.701299694726412,-25.523326963751124,True
blue,-32.71,-20.73,blue,-32.68941754156632,-20.776112347996698,True
blue,-33.63,-15.84,blue,-33.465351910669604,-15.807136446714969,True
blue,-34.24,-11.09,blue,-34.42532244689172,-11.211180961945646,True
blue,-34.07,-6.26,blue,-33.91499705095034,-6.036411216426933,True
blue,-31.98,-2.03,blue,-32.04171681626392,-2.181174616644342,True
blue,-28.2,0.24,blue,-28.251953400673784,0.17399539853102253,True
blue,-23.19,1.24,blue,-23.411289813066844,1.5056135268336002,True
blue,-18.5,1.53,blue,-18.494739892012916,1.4999679348781878,True
blue,-13.63,1.59,blue,-13.5835861674481,1.5296751044590857,True
blue,-8.9,1.56,blue,-8.858887918840637,1.3957747123610722,False
blue,-3.7,1.51,blue,-3.7913365012077023,1.3252434052331636,True
blue,0.95,1.5,blue,0.8165249561048085,1.6917951704909422,True
yellow,10.97,-1.32,yellow,10.856011969064298,-1.537698615765799,True
yellow,16.16,-1.08,yellow,16.152161112475415,-0.9218035500748377,True
yellow,21.37,-0.71,yellow,21.372720011209292,-0.6883439268673759,True
yellow,26.51,-0.19,yellow,26.40394305925932,-0.1147952845583208,True
yellow,31.5,0.5,yellow,31.338299269385626,0.40971237778894326,True
yellow,36.23,1.34,blue,36.218329630024385,1.343117021474506,True
yellow,40.63,2.33,yellow,40.61739598283537,2.31464375825232,True
yellow,46.09,3.97,yellow,46.1662467104019,4.0957728490496015,True
yellow,50.56,5.86,yellow,50.67480606284405,5.760870724940066,True
yellow,54.33,8.29,blue,54.233012423871436,8.41622034173667,True
yellow,56.93,12.29,yellow,56.74686096649495,12.23321600540308,False
yellow,55.66,16.42,yellow,55.62821064384952,16.394782959114444,True
yellow,51.68,19.17,yellow,51.636772512669744,19.230263489854046,True
yellow,47.27,20.74,yellow,47.1892490415831,20.585854678099476,False
yellow,42.34,21.89,yellow,42.19220580252368,21.92052388578885,True
yellow,37.43,22.8,yellow,37.41052305893853,22.973166455832178,False
yellow,32.66,23.75,yellow,32.49799996619951,23.781978988153572,True
yellow,28.18,25.56,yellow,28.06588704235856,25.638454030067372,True
yellow,27.12,29.92,yellow,26.98614442501521,29.988412735874597,True
yellow,28.37,34.69,yellow,28.255475876255698,34.71875568389616,True
yellow,29.91,39.48,yellow,29.96372165499162,39.45559878812176,True
yellow,31.16,44.0,yellow,31.329554516770838,44.15948088251621,True
yellow,31.87,48.78,yellow,31.7781574985797,48.86711511591355,True
yellow,31.17,53.29,yellow,31.124652389830096,53.44012456042058,False
yellow,27.69,56.24,yellow,27.597729337589442,56.29732727731204,True
yellow,22.97,55.82,yellow,22.804082690524304,55.88111334406266,True
yellow,18.56,53.67,yellow,18.731510459994276,53.536311517721366,True
yellow,14.86,51.09,yellow,14.788283063893243,51.06774155733965,True
yellow,11.02,47.88,yellow,11.078424936389371,47.8717953564065,False
yellow,7.18,44.22,yellow,7.365909240581972,44.44512803885595,True
yellow,3.97,40.92,yellow,4.032734049211398,40.84467118592083,True
yellow,0.44,37.09,yellow,0.390394655825913,36.9273889814425,False
yellow,-2.81,33.51,yellow,-2.6353673602277787,33.32939587094759,True
yellow,-6.11,30.02,yellow,-6.149951895243071,30.125003665625023,True
yellow,-10.12,26.58,yellow,-10.082247473546948,26.488439960366826,True
yellow,-14.36,25.91,yellow,-14.351816999680945,25.933751510093696,True
yellow,-18.06,28.95,yellow,-17.936821810039216,28.909416147672808,True
yellow,-21.35,32.51,yellow,-21.195940194474712,32.45160950225564,True
yellow,-25.03,35.88,yellow,-24.982779390213533,35.81179535054349,True
yellow,-29.39,38.17,yellow,-29.32834708021657,38.30264934182882,True
yellow,-33.92,37.88,big_orange,-33.94138131531179,37.93821796842958,True
yellow,-37.24,35.11,yellow,-37.23597078464374,35.19794266813674,True
yellow,-39.51,30.83,yellow,-39.467330593026155,30.803176206782833,True
yellow,-41.04,25.8,yellow,-41.05786385248566,25.758288216385914,True
yellow,-42.11,21.2,yellow,-42.28518131944309,21.25728031994008,True
yellow,-43.5,16.3,yellow,-43.486892100383045,16.130409920995582,False
yellow,-46.14,12.5,yellow,-46.145021844353145,12.633761491629006,False
yellow,-50.79,10.99,yellow,-50.80675568073546,11.083816398735465,True
yellow,-55.73,10.59,yellow,-55.679874191426165,10.674838395876874,True
yellow,-60.37,10.16,yellow,-60.44611791590439,10.115133761570474,True
yellow,-65.2,9.09,yellow,-65.06487734369342,9.228594366525314,True
yellow,-69.53,6.83,yellow,-69.51815169249556,6.741952662524801,True
yellow,-72.59,3.15,yellow,-72.39805026980093,3.092735028747302,True
yellow,-74.04,-1.44,yellow,-73.92798762820601,-1.2866103197298706,True
yellow,-74.6,-6.21,yellow,-74.72806643417144,-6.288122706633529,True
yellow,-75.61,-11.21,yellow,-75.62303120025793,-11.203852002184105,True
yellow,-77.75,-15.55,yellow,-77.74238257514477,-15.671594701297533,True
yellow,-80.43,-19.44,yellow,-80.36241541477449,-19.37925658033546,True
yellow,-83.38,-23.7,yellow,-83.10343542262669,-23.84504204458819,True
yellow,-85.73,-27.98,yellow,-85.64328382376361,-27.801097809171218,False
yellow,-87.19,-32.42,blank,-87.20821697494914,-32.45782202644252,True
yellow,-87.47,-37.41,yellow,-87.46064992747728,-37.29186106430367,True
yellow,-86.52,-42.03,blue,-86.44991798700723,-42.01714449845851,True
yellow,-84.67,-46.74,yellow,-84.50223058251862,-46.85839201423394,True
yellow,-82.6,-51.23,yellow,-82.72361559457285,-51.12321370728138,True
yellow,-80.34,-55.74,yellow,-80.4254759893282,-55.67490138950483,True
yellow,-77.66,-59.86,yellow,-77.70187079127028,-59.73679884213747,True
yellow,-74.27,-63.16,yellow,-74.11800145730176,-63.25217477376008,True
yellow,-70.01,-65.43,yellow,-69.99265756335868,-65.49742855400328,True
yellow,-65.29,-66.64,yellow,-65.37853927049274,-66.58549600439078,True
yellow,-60.42,-67.37,yellow,-60.231862908732616,-67.1343482559783,True
yellow,-55.8,-68.68,yellow,-55.850774403520624,-68.5906190357285,True
yellow,-51.87,-71.64,yellow,-51.85832853331289,-71.61446069088022,True
yellow,-48.74,-75.57,yellow,-48.80045457573415,-75.52855910799207,True
yellow,-46.02,-79.41,yellow,-46.03307212302432,-79.56005623497543,True
yellow,-42.99,-83.28,yellow,-43.02947600056295,-83.38113011176034,True
yellow,-39.27,-86.72,yellow,-39.382663940987435,-86.60852763537747,True
yellow,-34.99,-88.48,yellow,-34.85224882086781,-88.47450171478152,True
yellow,-30.57,-87.44,yellow,-30.451698009446993,-87.28897650557042,True
yellow,-27.34,-83.93,yellow,-27.13003710580837,-83.88304605699129,True
yellow,-25.42,-79.49,yellow,-25.44606130037374,-79.66593506276564,False
yellow,-24.36,-75.11,yellow,-24.240971218415947,-74.99412379104285,True
yellow,-23.71,-70.11,yellow,-23.812032591128414,-70.01904478694843,True
yellow,-23.46,-65.36,yellow,-23.454615895448466,-65.3880383806134,True
yellow,-23.5,-60.37,yellow,-23.594429763941857,-60.32508622129285,False
yellow,-23.79,-55.26,yellow,-23.729845031823825,-55.27909681914139,True
yellow,-24.29,-50.13,blue,-24.203501241473393,-50.177079162712076,True
yellow,-24.96,-45.07,yellow,-24.8373943529203,-44.95472393875563,True
yellow,-25.75,-40.14,yellow,-25.77835775666587,-40.01531547247044,True
yellow,-26.61,-35.42,yellow,-26.66962880039927,-35.40313935009011,True
yellow,-27.5,-30.93,yellow,-27.44225190061006,-30.812463685258553,True
yellow,-28.63,-25.55,yellow,-28.713470992950224,-25.434881796661784,True
yellow,-29.66,-20.64,yellow,-29.919261284526513,-20.510559798260147,True
yellow,-30.59,-15.79,yellow,-30.660199481691325,-15.847676718281328,False
yellow,-31.25,-10.87,yellow,-31.24840479858276,-10.885375781377787,True
yellow,-30.95,-6.11,yellow,-30.715974466961516,-5.979999214936786,True
yellow,-27.81,-2.82,yellow,-27.813329926256284,-2.7186515525727253,True
yellow,-23.35,-1.8,yellow,-23.360494158247757,-1.9657199335219646,False
yellow,-18.41,-1.47,yellow,-18.38826212610199,-1.3737810151801972,True
yellow,-13.63,-1.41,yellow,-13.471286599498855,-1.4740328298446561,False
yellow,-8.09,-1.45,yellow,-8.143472337487802,-1.4956556680993705,True
yellow,-3.72,-1.49,yellow,-3.6768797905116464,-1.56723679503063,True
yellow,0.96,-1.5,yellow,0.9218648800240452,-1.5591941652366623,True
big_orange,7.07,1.57,big_orange,7.099672441815666,1.576985871633611,True
big_orange,7.13,-1.43,big_orange,7.244499287471994,-1.4439879146907932,True
big_orange,6.57,1.56,big_orange,6.573093307328032,1.4804079595154471,True
big_orange,6.63,-1.44,big_orange,6.7420892393966945,-1.5288945222315522,True
false_positive,-36.4842768320257,43.74287418651892,blue,-36.4842768320257,43.74287418651892,True
false_positive,30.543023270888987,66.92143291480497,yellow,30.543023270888987,66.92143291480497,True
