tag,x,y,aug_tag,aug_x,aug_y,detected
blue,35.26,214.73,blue,35.235295789866576,214.65711191892672,True
blue,32.0,217.37,blue,32.040789080300875,217.16742273511383,True
blue,28.7,220.04,blue,28.743866451416086,220.16143631728144,True
blue,23.65,224.07,big_orange,23.547894048802863,224.14062875112555,True
blue,20.22,226.75,blue,20.378425740017978,226.78368031378437,True
blue,16.73,229.42,blue,16.65999079527329,229.41548437575352,False
blue,13.18,232.06,blue,13.20294273195762,232.05734384307019,True
blue,9.57,234.67,blue,9.71387950529602,234.6861839770531,True
blue,5.89,237.23,blue,5.905809406343848,237.09045104503952,True
blue,0.27,240.94,blue,0.2839008613359189,241.14776427758,True
blue,-3.55,243.31,blue,-3.614766337664198,243.2187532685973,False
blue,-7.43,245.59,blue,-7.493515283473377,245.68556159988003,True
blue,-11.37,247.77,blue,-11.360634521078982,247.84697359124505,True
blue,-15.35,249.82,blank,-15.464614642854608,249.85217373052018,True
blue,-19.37,251.75,blue,-19.444539138079545,251.78162498935657,True
blue,-23.43,253.53,yellow,-23.379329502176272,253.47778848167346,True
blue,-27.52,255.16,blue,-27.329038629903938,255.07052316389866,True
blue,-31.64,256.63,blank,-31.73012868134588,256.5715644462981,True
blue,-35.77,257.93,blue,-35.84362525500798,258.0122989960824,True
blue,-39.9,259.06,blue,-39.95233655840561,259.1202193413033,True
blue,-44.03,260.0,blue,-44.20753709114819,259.93914394963076,True
blue,-48.16,260.74,blue,-48.166564841770274,260.5832726655126,True
blue,-52.26,261.3,blue,-52.191689222609796,261.3923400403195,False
blue,-56.33,261.65,blue,-56.24005426365032,261.4592209475175,True
blue,-62.36,261.79,blue,-62.49395128557491,261.6457795426739,True
blue,-66.31,261.63,blue,-66.5619042639158,261.6502047932595,True
blue,-70.2,261.26,blue,-70.28147493924767,261.1796786525086,True
blue,-74.01,260.69,blue,-73.85291294826851,260.75706886441554,True
blue,-77.74,259.91,blue,-77.66856807201387,259.9733233702032,True
blue,-81.38,258.92,blue,-81.35308812078391,258.95608054221935,True
blue,-86.65,257.07,blue,-86.73410590027598,256.9683446649456,True
blue,-90.03,255.59,blue,-89.8843950601144,255.58477679571084,True
blue,-93.29,253.92,blue,-93.15548300786156,253.92572047485797,True
blue,-96.42,252.07,blue,-96.38134181820607,251.98045552052494,True
blue,-100.88,248.96,blue,-100.9305265172901,248.99103992704894,True
blue,-103.68,246.67,blue,-103.45204880284192,246.85248352678892,True
blue,-106.34,244.22,blue,-106.25205526397204,244.3842691050666,True
blue,-110.05,240.27,blue,-110.11674284111272,240.19918343528172,True
blue,-112.35,237.46,blue,-112.26164744151394,237.46140418882243,True
blue,-114.49,234.51,blue,-114.434371415301,234.55977103666478,True
blue,-116.47,231.45,blue,-116.59630693122763,231.54090091385893,True
blue,-119.17,226.64,blue,-119.10090352129365,226.52768122482783,True
blue,-120.78,223.3,blue,-120.77465846450991,223.2598963372689,True
blue,-122.23,219.88,blue,-122.22295330562487,219.7285010093263,True
blue,-124.14,214.6,blue,-124.2017501705338,214.7576023459573,True
blue,-125.23,210.99,blue,-125.43043057671063,210.8644820930904,True
blue,-126.18,207.32,blue,-126.14115530993966,207.21454041240128,True
blue,-127.35,201.73,blue,-127.30985168158247,201.87258168475836,True
blue,-127.97,197.95,blue,-128.05905041264953,197.98512715199726,True
blue,-128.47,194.14,blue,-128.34736674919628,194.13247092461157,True
blue,-128.99,188.38,blue,-128.86392930899052,188.49046149601674,False
blue,-129.19,184.52,big_orange,-129.4058037125832,184.5067920067695,True
blue,-129.3,180.65,blue,-129.24164866893238,180.64656933390293,True
blue,-129.27,174.84,blue,-129.1505118553124,174.67458030573528,True
blue,-129.14,170.97,blue,-129.1692436679477,170.88425931168746,True
blue,-128.8,165.18,blue,-128.95208974248976,165.2042047263651,True
blue,-128.47,161.33,blue,-128.61888830631275,161.19702962135148,True
blue,-127.86,155.58,blue,-128.12020487679442,155.63640045554894,True
blue,-127.38,151.77,blue,-127.41370079163157,151.69049349786826,True
blue,-126.84,147.98,blue,-126.67473290735951,147.9542867848481,True
blue,-125.94,142.32,blue,-126.0051379276784,142.3048162993557,True
blue,-125.28,138.57,blue,-125.25638154093684,138.56363186960522,True
blue,-124.22,132.99,blue,-124.27557097515366,132.90528293530107,False
blue,-123.07,127.45,blue,-123.34563925814959,127.42536129351778,True
blue,-122.27,123.78,blue,-122.13900986836076,123.81450804814008,True
blue,-120.99,118.31,blue,-121.05938181436075,118.35602051715738,True
blue,-120.1,114.69,blue,-120.11049023713704,114.69865392942133,True
blue,-118.7,109.28,blue,-118.68309950697984,109.26740666331158,True
blue,-117.73,105.7,blue,-117.6502385810747,105.77357735723751,True
blue,-116.19,100.36,blue,-116.30429115993252,100.36473650826534,True
blue,-115.13,96.82,blue,-115.0402351999759,96.67586894063558,True
blue,-113.44,91.55,blue,-113.41990435269415,91.69559186563487,True
blue,-111.66,86.32,blue,-111.52381044036521,86.0817469382396,True
