tag,x,y,aug_tag,aug_x,aug_y,is_valid
blue,10.66,1.44,blue,10.720821085076818,1.5975722276286186,True
blue,15.77,1.69,blue,15.541167765218262,1.638662805088758,True
blue,19.84,2.3,blue,19.954526415835765,2.1881958322122967,False
blue,24.55,3.83,blue,24.603550451109353,3.89870924029279,True
blue,28.34,6.31,blue,28.340296432382704,6.1645374261236885,True
blue,30.73,9.59,blue,30.574534654033535,9.529539276075473,True
blue,31.46,13.45,blue,31.376237145483024,13.564340246921947,False
blue,30.73,16.77,blue,30.778510068735187,16.656466473775904,True
blue,28.19,20.9,blue,28.24352294677346,20.99718645768779,False
blue,25.01,23.9,blue,25.183048474771283,23.992231271329082,True
blue,21.15,26.46,blue,21.10804439532447,26.528231432101165,True
blue,16.95,28.57,blue,16.90289416848211,28.609493796584193,True
blue,12.73,30.33,blue,12.788199882706744,30.516230317721735,False
blue,7.79,32.39,blue,7.6811636210220735,32.38862095120407,True
blue,3.39,34.77,blue,3.434011116143729,34.83432898255553,True
blue,0.29,37.16,yellow,0.5527364556526484,37.00323653272148,True
blue,-3.24,40.8,blue,-3.189069319744745,40.68016895490806,False
blue,-6.77,44.91,blue,-6.794553164820901,44.92899110571072,True
blue,-9.85,48.26,blue,-9.978416167105888,48.234065507256595,True
blue,-13.26,51.33,blue,-13.468603728760863,51.51127541692306,True
blue,-16.94,53.78,blue,-16.889600578587856,53.81763372707731,True
blue,-20.73,55.35,blue,-20.748973129492352,55.19532422858472,True
blue,-25.27,55.83,blue,-25.272974902507187,55.911172503974285,True
blue,-29.17,54.69,blue,-29.07860943675677,54.64646292862138,True
blue,-32.19,52.09,blue,-32.33663739949708,52.21440968769133,False
blue,-34.18,48.32,blue,-34.29794701507779,48.275962492342195,True
blue,-35.1,43.79,blue,-34.99134918153117,43.58886726229519,True
blue,-35.09,38.94,blue,-35.088830323088075,38.93001589446505,True
blue,-34.45,34.09,blue,-34.507740595039806,34.165803578342086,True
blue,-33.5,29.38,blue,-33.53027727169078,29.211813557264414,True
blue,-32.41,24.84,blue,-32.515926221209384,25.035083032551068,True
blue,-31.22,20.44,blue,-31.285829024656433,20.233149545507334,True
blue,-29.78,16.2,blue,-29.841623270229853,16.25979594663554,True
blue,-27.46,11.49,blue,-27.397696140470696,11.556465255349734,True
blue,-24.84,8.08,blue,-24.78729208381502,7.894074428495475,True
blue,-21.59,5.34,blue,-21.678120610382113,5.370230375024589,True
blue,-17.77,3.37,blue,-17.604650140693924,3.565080225461384,False
blue,-13.56,2.18,blue,-13.513960304794917,2.2703523655099302,True
blue,-8.23,1.59,blue,-8.108145505743101,1.5537902596901554,True
blue,-3.69,1.5,blue,-3.52157905857533,1.3785565408202596,True
blue,0.93,1.5,blue,0.8082911722717836,1.3858264319155627,True
yellow,10.69,-1.56,yellow,10.818693692423986,-1.7168670972276527,False
yellow,16.06,-1.3,yellow,16.10155110416463,-1.2429430133897617,True
yellow,20.47,-0.63,yellow,20.447139178970225,-0.5750138242039766,True
yellow,24.78,0.67,yellow,24.666848691099556,0.7282560186226159,True
yellow,29.56,3.4,yellow,29.871769913111613,3.4422767368429374,True
yellow,32.46,6.53,yellow,32.523261403332775,6.637684917457551,False
yellow,34.15,10.39,yellow,34.076395217456465,10.26600619989155,True
yellow,34.36,14.65,yellow,34.19015553802296,14.601839805551267,True
yellow,33.07,18.91,yellow,32.92694602356285,18.977609541797936,True
yellow,30.47,22.85,yellow,30.608441752056862,22.754197888714412,False
yellow,26.86,26.27,yellow,26.74114050623893,26.344499756173153,True
yellow,22.63,29.07,yellow,22.630822078812347,29.169299045085047,True
yellow,18.18,31.3,yellow,18.216061900751413,31.398830742650567,False
yellow,13.85,33.11,yellow,13.954760377881687,33.05966302256141,True
yellow,9.03,35.12,yellow,9.052145377376466,35.20224294427886,True
yellow,5.04,37.28,yellow,5.241503072923599,37.26612686897014,True
yellow,0.98,40.65,yellow,0.9849299676718958,40.683327140310276,True
yellow,-2.35,44.35,yellow,-2.4028623357420744,44.55450126450762,True
yellow,-5.27,47.75,yellow,-5.170663536962566,47.84818085453111,True
yellow,-8.6,51.23,yellow,-8.532547943434492,51.09944266606013,True
yellow,-12.39,54.43,yellow,-12.407892098526418,54.4690970093665,True
yellow,-16.59,56.97,yellow,-16.47883687058548,56.842958169659745,True
yellow,-21.05,58.52,yellow,-21.086672820960082,58.52978759628785,True
yellow,-25.52,58.82,yellow,-25.545179396429447,58.82479118401604,True
yellow,-29.66,57.78,yellow,-29.65905263917447,57.65458270476794,True
yellow,-33.88,54.74,yellow,-33.70458825197558,54.57063636702899,True
yellow,-36.22,51.26,yellow,-36.19805591298304,51.20662269326445,True
yellow,-37.6,47.24,yellow,-37.76311730483223,47.4041431662264,True
yellow,-38.19,41.9,yellow,-38.10784198628292,41.845057574643064,True
yellow,-37.98,37.66,yellow,-37.86050983412334,37.650197140061564,False
yellow,-37.23,32.58,yellow,-37.39716758034387,32.79100794960151,True
yellow,-36.21,27.79,yellow,-36.252152413756484,27.84236426074626,True
yellow,-34.86,22.29,yellow,-34.73003352985205,22.348436906289464,False
yellow,-33.54,17.79,yellow,-33.51955199617546,17.871641757917182,True
yellow,-31.82,13.33,yellow,-31.740677128693925,13.206312914125547,True
yellow,-29.47,9.09,yellow,-29.562302997365176,9.13373294220329,True
yellow,-26.33,5.32,yellow,-26.60006373652199,5.205733767123714,True
yellow,-22.41,2.31,yellow,-22.526799833829728,2.315287417439669,True
yellow,-18.86,0.57,yellow,-18.661359265208365,0.5972306197795251,True
yellow,-14.13,-0.77,yellow,-14.126204401455578,-0.7109943696519407,True
yellow,-9.33,-1.36,yellow,-9.281215859680273,-1.5031031776148938,True
yellow,-3.7,-1.5,yellow,-3.5954939503319188,-1.2891443920986638,False
yellow,0.93,-1.5,yellow,0.8360413769769638,-1.5897662994199353,False
big_orange,6.92,1.45,big_orange,6.862917767686106,1.4860207252801403,True
big_orange,6.89,-1.55,big_orange,6.854623909299684,-1.715313051791211,True
big_orange,6.42,1.45,big_orange,6.433182090292149,1.3505851638579305,True
big_orange,6.39,-1.55,big_orange,6.409173271147271,-1.4420728238212337,True
