tag,x,y,aug_tag,aug_x,aug_y,detected
blue,11.34,1.49,blue,11.346023967030911,1.5536241960633066,True
blue,16.02,0.99,blue,16.24153294588069,0.9472826775082576,True
blue,20.53,-0.62,blue,20.526135868308625,-0.7171543286877672,True
blue,24.04,-3.89,blue,24.069231967019494,-4.053476738570269,True
blue,26.18,-8.12,blue,26.165657520043414,-8.183540714377374,True
blue,27.63,-12.82,blue,27.67980280221742,-12.775972440837416,True
blue,28.84,-17.67,blue,28.824912054910197,-17.55948470408875,True
blue,30.0,-22.43,blue,29.949489656491608,-22.62601422138805,True
blue,31.3,-27.41,blue,31.231410035409205,-27.34609382093127,True
blue,32.67,-32.03,blank,32.702677831158496,-32.108044860931194,True
blue,34.24,-36.7,blue,34.26196677773748,-36.53058193526211,True
blue,36.04,-41.34,blue,36.0877332889895,-41.3115096124157,True
blue,38.07,-45.86,blue,37.89167369538557,-45.833205864795495,True
blue,40.57,-50.53,blue,40.72665751380729,-50.50149837925071,False
blue,43.33,-54.68,blue,43.352953295510524,-54.62783824683502,False
blue,46.54,-58.36,blue,46.632095846398656,-58.266517366687516,True
blue,50.33,-61.17,blue,50.28114988139301,-61.24781298986425,True
blue,55.03,-62.25,yellow,55.05997914117799,-62.30055404407667,True
blue,59.45,-60.53,blue,59.38598801806301,-60.713917749162675,True
blue,63.26,-57.26,blue,63.186935853232555,-57.34222847589508,True
blue,66.84,-54.13,blue,66.79147747695544,-54.0619124020302,True
blue,71.19,-51.85,blue,71.15773500616682,-51.924906457387074,True
blue,75.73,-50.98,blue,75.7670212011569,-51.00628786734242,True
blue,80.78,-50.82,blue,80.84719650144197,-50.89581079985498,False
blue,85.6,-50.72,blue,85.62596994057705,-50.69824564153648,True
blue,90.48,-49.92,blue,90.63040602537524,-49.921231896583045,True
blue,94.13,-47.03,blue,94.21121132257939,-47.08642242019191,True
blue,93.97,-42.55,blue,93.90549047156155,-42.55340477203941,True
blue,91.79,-38.07,blue,91.78836220777536,-38.072319052256326,True
blue,88.78,-33.93,blue,88.78140311227281,-33.89918860402432,True
blue,85.83,-30.55,blue,85.78099870852131,-30.49150933769954,True
blue,82.22,-26.84,blue,82.24411514512751,-26.75225515151772,True
blue,78.62,-23.32,blue,78.71139477805824,-23.242594666475767,True
blue,74.97,-19.7,blue,74.9918299175692,-19.70104510343566,True
blue,71.77,-16.01,blue,71.69551292434994,-15.93390325831892,True
blue,69.38,-11.83,blue,69.5114484348016,-11.815529294162383,True
blue,68.62,-7.09,blue,68.62862829779444,-7.011398834348819,True
blue,69.25,-2.39,blue,69.1850286404678,-2.412184853789483,True
blue,69.79,2.67,blue,69.90434522336102,2.6302560895500178,True
blue,68.42,7.19,blue,68.49869614216263,7.035884797629005,True
blue,65.05,10.67,blue,65.03189353614606,10.774883974047448,True
blue,61.1,13.21,blue,61.00192845167883,13.110620529255723,True
blue,56.72,15.91,blue,56.67863308961028,15.95785438024017,True
blue,53.27,19.04,blue,53.26887177005349,18.893637133755064,True
blue,50.81,23.34,big_orange,50.80439785234407,23.341854904762826,True
blue,49.35,27.91,blue,49.32101986048281,27.876817847922286,True
blue,47.84,32.69,blue,47.771804656786095,32.62450122504999,True
blue,45.37,36.81,blue,45.42504415428895,36.823126404933404,True
blue,41.08,39.17,blue,41.03751197175563,39.46435597593576,True
blue,36.45,39.53,blue,36.54625569863259,39.50149678038954,True
blue,31.3,39.74,blue,31.261536867065622,39.87092987081432,False
blue,27.05,41.34,blue,27.04879544691226,41.36960177638071,True
blue,23.59,44.78,blue,23.464331812873898,44.77712267747241,True
blue,21.15,48.65,blue,21.08185836383451,48.725273433463556,True
blue,18.68,53.41,blue,18.743387066259032,53.32196963176005,True
blue,16.57,57.63,blue,16.47001144751118,57.67458176852405,True
blue,14.3,61.91,blue,14.351115105559975,61.86468236663513,True
blue,11.59,66.38,blue,11.567872104429275,66.43187448373547,True
blue,8.5,70.33,blue,8.424714824463145,70.35532004478556,True
blue,4.59,72.97,blue,4.522837727133788,72.95817198241997,True
blue,1.58,70.36,blue,1.5682615138126266,70.08204448711122,True
blue,0.57,65.75,blue,0.5869193214868517,65.52251406585866,True
blue,0.36,60.76,blue,0.304010003802532,60.75647896812471,True
blue,0.62,55.76,blue,0.6725131702180753,55.81762618445387,True
blue,1.09,51.23,blue,1.1341783615002228,51.196060569680306,True
blue,1.86,45.89,blue,1.8396995647038652,46.02174282496696,True
blue,2.7,40.76,blue,2.808996768705863,40.75486744525926,True
blue,3.44,36.07,blue,3.362490287322702,35.99648111197381,True
blue,3.95,30.93,blue,3.950748228831191,30.878185612563914,True
blue,3.35,26.49,blue,3.46146777765382,26.440118314811155,True
blue,0.06,23.58,blue,0.11964188353115304,23.719397067031583,True
blue,-4.51,23.59,blue,-4.496987143460079,23.63039788459964,True
blue,-9.12,24.69,blue,-8.936429588088856,24.55674478135875,True
blue,-13.91,26.18,blue,-13.726492597883935,26.017808518630645,True
blue,-18.51,27.7,blue,-18.505827255431534,27.773646203940075,True
blue,-23.46,29.3,blue,-23.48547219914752,29.271669418054653,True
blue,-28.62,30.87,blue,-28.55755394560306,30.854567387020644,True
blue,-32.99,32.08,blue,-33.023055454395795,32.161961046826384,False
blue,-38.18,33.33,blue,-38.09461511839496,33.280716470673475,True
blue,-43.16,34.27,blue,-43.26528867873467,34.33207976545876,True
blue,-47.79,34.88,blue,-47.80846860895982,34.86430577447138,True
blue,-52.55,35.1,blue,-52.438470881789755,35.05454106012847,True
blue,-57.81,34.55,yellow,-57.63654659877583,34.57002325717824,True
blue,-61.72,32.32,blue,-61.80124552535111,32.205584116483564,True
blue,-60.87,28.04,blue,-60.64859689406051,27.90874936091819,False
blue,-57.73,24.44,blue,-57.540794568189575,24.473854536502472,True
blue,-54.05,21.39,blue,-54.206423347195845,21.35649494195825,True
blue,-49.88,18.48,blue,-50.04321415886418,18.35714134949632,True
blue,-45.55,15.77,blue,-45.4612893372159,15.78953801134824,True
blue,-41.28,13.27,blue,-41.27348962529476,13.267503254344016,True
blue,-36.75,10.74,blank,-36.751421478892745,10.686647476636885,True
blue,-32.36,8.45,blue,-32.34573558647236,8.502063784131487,True
blue,-27.98,6.41,blue,-27.941217363688995,6.394002462866072,True
blue,-23.42,4.66,blue,-23.371558394934226,4.582373488239936,False
blue,-18.54,3.27,blue,-18.468955618064097,3.0439567114283483,True
blue,-13.78,2.36,blue,-13.774505334999562,2.395359703803372,True
blue,-8.76,1.8,blue,-8.840606169317354,1.8474207212587446,True
blue,-3.6,1.54,blue,-3.568624381932513,1.4506285155478773,True
blue,1.02,1.5,blue,0.9962492712507801,1.4241255587210762,False
yellow,11.2,-1.51,yellow,11.24867740255307,-1.2715888234023787,True
yellow,16.05,-2.08,yellow,15.989374651861203,-1.9174770818081202,True
yellow,20.32,-4.17,yellow,20.515343854053672,-3.9941352235102623,True
yellow,23.02,-8.3,yellow,22.95156309519772,-8.467306204550283,True
yellow,24.53,-12.85,yellow,24.574188670007004,-12.797960043170143,True
yellow,25.72,-17.54,yellow,25.717059718375708,-17.566051916326437,True
yellow,26.97,-22.71,yellow,27.049596526923878,-22.85353210624095,True
yellow,28.15,-27.28,big_orange,28.141965127904072,-27.21546683856127,True
yellow,29.51,-31.98,big_orange,29.62817698801695,-31.78594728391861,True
yellow,31.08,-36.76,yellow,31.195588959195494,-36.7945176438544,True
yellow,32.88,-41.54,yellow,33.086174314103175,-41.583172476596424,True
yellow,34.93,-46.25,yellow,34.83449142552694,-46.03468497212343,True
yellow,37.0,-50.32,yellow,36.9658652982698,-50.19638807357174,True
yellow,39.56,-54.54,yellow,39.40980620193398,-54.55221545895423,True
yellow,42.66,-58.62,yellow,42.549684905551146,-58.6822376927092,True
yellow,46.03,-61.9,blank,45.94472923346509,-61.97422263424957,True
yellow,50.27,-64.44,yellow,50.26137194994138,-64.28989878589059,False
yellow,54.94,-65.26,yellow,54.83015563220277,-65.27324356859621,True
yellow,59.54,-63.97,yellow,59.61862999398715,-63.87963695671071,True
yellow,63.57,-61.07,yellow,63.59473776042237,-61.039996488492896,True
yellow,67.19,-57.7,yellow,67.12928164759468,-57.58292403023783,True
yellow,71.19,-55.05,yellow,71.30315545864667,-55.0521599897375,True
yellow,75.99,-53.97,big_orange,76.06284267510432,-54.11358609453022,True
yellow,80.8,-53.82,yellow,80.91397029649707,-53.89741294136012,True
yellow,85.78,-53.71,yellow,85.71751044296198,-53.919103370688575,True
yellow,90.7,-52.99,yellow,90.61988971710947,-52.960698253148315,True
yellow,94.86,-50.95,yellow,94.91536620798803,-51.10155614335721,True
yellow,97.24,-47.09,yellow,97.34695581428643,-47.07013134990718,True
yellow,97.06,-42.46,yellow,97.16953889609574,-42.450617820016774,True
yellow,95.11,-37.8,yellow,95.1772417285053,-37.60884844065496,True
yellow,92.5,-33.81,blue,92.51889485795432,-33.69179594751173,False
yellow,89.61,-30.26,yellow,89.4454854348506,-30.267950991561698,False
yellow,85.99,-26.37,yellow,85.84696430700204,-26.46907802059101,True
yellow,82.69,-23.1,yellow,82.66765603500077,-23.084023577507168,True
yellow,78.84,-19.35,yellow,78.90564114801232,-19.300700828384873,True
yellow,75.37,-15.7,yellow,75.3227675801969,-15.641365183801865,True
yellow,72.62,-11.77,yellow,72.79928895942912,-11.725023053403461,True
yellow,71.62,-7.18,blank,71.88096105992693,-7.328311939688536,True
yellow,72.3,-2.36,yellow,72.30145205321449,-2.293030445839154,True
yellow,72.79,2.48,yellow,72.76317793065236,2.3579241393737727,True
yellow,71.73,7.37,yellow,71.62139354699782,7.3765699026846026,True
yellow,69.13,11.1,yellow,69.21121495622063,11.238449238262522,True
yellow,65.18,14.23,yellow,65.20424538248325,14.110087601655046,True
yellow,60.95,16.77,yellow,61.11535614658345,16.851905330662365,True
yellow,56.98,19.51,yellow,56.86416396260556,19.515707183188553,True
yellow,54.02,23.47,yellow,53.92421394872624,23.460716181948705,True
yellow,52.41,28.1,yellow,52.48323090132351,28.14323741670225,True
yellow,50.99,32.84,yellow,51.07584970463751,32.91798648366614,True
yellow,48.96,37.08,yellow,48.88087702730827,37.11213165597948,True
yellow,45.56,40.53,yellow,45.58543047822889,40.611334766626584,True
yellow,41.11,42.22,yellow,41.0123666737005,42.192158677177694,True
yellow,36.44,42.53,yellow,36.39667441007397,42.551834649976605,True
yellow,31.29,42.79,yellow,31.368899013245187,42.85218934310147,True
