tag,x,y,aug_tag,aug_x,aug_y,detected
blue,11.17,1.36,blue,11.303344784671228,1.3446245403736274,True
blue,16.13,0.72,blue,16.088922684341362,0.7720955889427272,True
blue,20.33,-1.18,blue,20.27118505792477,-1.0193576993867073,True
blue,22.66,-5.16,blue,22.61070558895001,-4.984641799969746,True
blue,22.82,-10.16,blue,22.82246140686167,-10.076292819878178,True
blue,22.14,-15.03,blue,22.14475300480836,-15.076642014441365,True
blue,21.35,-19.8,blue,21.301470588996786,-19.899633110177493,True
blue,20.71,-24.96,blue,20.60074403495453,-24.9613226239398,True
blue,20.66,-29.84,blue,20.67602212947239,-29.665518479231515,True
blue,22.11,-34.43,blue,21.94760734670936,-34.25311962641699,True
blue,26.56,-35.27,blue,26.52022860437327,-35.43002315571738,True
blue,31.28,-33.82,blue,31.20794881442784,-33.814695332553754,True
blue,36.06,-33.22,blue,35.97008136917639,-33.27924559142014,False
blue,40.89,-34.24,blue,40.976323908369515,-34.295454957306944,True
blue,45.21,-32.9,blue,45.228176924185895,-32.797012917626034,False
blue,47.4,-28.44,blue,47.450684549621506,-28.50230199252136,False
blue,48.58,-23.55,blue,48.550133467485864,-23.402483003416414,True
blue,49.28,-18.69,blue,49.37268555021152,-18.717594196000956,True
blue,49.78,-13.75,blue,49.770135918026156,-13.680116830168325,True
blue,50.32,-8.9,blue,50.343432411733886,-8.93904830165721,True
blue,51.55,-4.33,blue,51.49363878643539,-4.354561561304853,True
blue,55.11,-1.99,blue,54.95246775231648,-1.9354136492484635,True
blue,59.59,-3.5,blue,59.55778944342085,-3.586887013097961,False
blue,63.83,-6.13,blue,63.73749697398064,-6.078921151663904,True
blue,68.15,-8.9,blue,68.28349443704761,-8.937041027381973,True
blue,72.36,-11.25,blue,72.34841890822764,-11.429069118051961,True
blue,77.22,-12.7,blue,77.1750384109463,-12.791840355602934,True
blue,77.74,-8.8,blue,77.75244788080698,-8.76560029578391,True
blue,75.78,-3.97,blue,75.78470751388045,-3.9455149162278813,True
blue,73.8,0.37,blue,73.8557475593404,0.3311692823528575,True
blue,72.83,5.06,blue,72.7503630616888,5.067198457581868,True
blue,75.75,8.25,blue,75.56649049724756,8.571966471882144,True
blue,80.5,8.89,blue,80.4785247440501,8.889079557621006,True
blue,85.53,8.84,blue,85.58710295298178,8.665662471735596,False
blue,90.34,8.71,blue,90.19899826630845,8.670382401640937,True
blue,95.35,8.66,blue,95.36787700796215,8.651077876655144,True
blue,100.21,8.81,blue,100.23679970724605,8.876519295174635,True
blue,105.37,9.36,blue,105.40078927979651,9.339440069353058,True
blue,110.09,10.61,blue,110.08595791394316,10.615359858360756,True
blue,113.29,13.96,blue,113.46674190967785,14.080023602861713,True
blue,113.15,18.72,blue,113.34451278605323,18.605080943459804,True
blue,115.18,23.09,blue,115.25498564545545,23.181543747849805,True
blue,118.57,26.45,blue,118.37787446777027,26.553488181677732,True
blue,122.31,29.64,blue,122.26852397955592,29.471758620101657,True
blue,126.09,33.16,blue,125.88052155339786,33.13453796585387,True
blue,128.79,37.12,blue,128.79564394750275,36.94508791319223,True
blue,125.1,38.94,blue,125.04491714718617,39.00865156437267,True
blue,120.17,38.52,blue,120.012170699621,38.53098204983936,True
blue,115.46,37.54,blue,115.48318346033184,37.47585556915207,False
blue,110.41,36.14,blue,110.36586069110048,36.12806115565174,False
blue,105.78,34.65,blue,105.69725785830474,34.58038880849983,True
blue,101.32,33.1,blue,101.25248229958109,33.13271574711943,True
blue,96.37,31.32,blue,96.3530887138153,31.1740699222675,False
blue,91.6,29.66,blue,91.63319633453304,29.615355446623727,True
blue,86.88,28.21,blue,86.93080633822466,28.339458873760627,False
blue,82.12,27.11,blue,82.07042540854303,27.116996576572177,True
blue,77.2,26.46,blue,77.21069806961606,26.519359781966262,True
blue,72.29,26.48,blue,72.2091718829764,26.470822235368903,False
blue,67.74,28.07,blue,67.83614163498821,27.987572212078522,True
blue,64.5,31.48,blue,64.38580953108237,31.599345692014605,True
blue,61.84,35.58,blue,61.672144383480045,35.53673550933065,True
blue,58.03,38.13,blue,58.07267036587136,38.184166762057174,True
blue,54.65,34.68,yellow,54.58475322583714,34.68642388212185,True
blue,52.39,30.2,blue,52.43756975625016,30.118527237765267,True
blue,50.6,25.56,big_orange,50.531025298301294,25.576117398674217,False
blue,48.97,20.97,big_orange,48.995282727203076,21.016928485341694,True
blue,47.06,16.61,blue,46.99159161814788,16.40775472560736,False
blue,43.42,13.77,blue,43.3196940256803,13.761053857365132,True
blue,39.41,15.4,blue,39.49196610518232,15.398782833123288,False
blue,35.87,18.9,blue,35.82023893749489,19.132100663659557,True
blue,32.68,22.54,blue,32.63249438929911,22.676613004295305,True
blue,29.19,26.53,blue,29.262787797883142,26.491647936947505,True
blue,25.89,30.05,blank,25.812536213245178,30.03011932657994,True
blue,22.35,33.37,blue,22.303699911557793,33.240228547824444,True
blue,18.22,36.3,blue,18.269658474811212,36.34486896535043,True
blue,14.84,35.18,blue,14.938356367168236,35.19726519614808,True
blue,15.34,30.2,blue,15.250283267748332,30.243370572210328,True
blue,16.41,25.3,blue,16.422081560245097,25.30849519274038,False
blue,16.87,20.65,blue,16.76030062611913,20.645809651434497,True
blue,14.57,16.89,blue,14.584954041958522,17.105138621471696,True
blue,9.94,15.98,blue,10.08942740943107,15.98904673359344,True
blue,5.18,16.24,yellow,5.1534377992664435,16.30150056137801,True
blue,-0.05,16.79,blue,-0.04586762212373155,16.74806502166632,True
blue,-4.85,17.26,blue,-4.697729310366679,17.331900493437008,True
blue,-9.77,17.61,blue,-9.751059524518515,17.538717940887476,True
blue,-14.61,17.74,blue,-14.595754716448864,17.63287738256418,True
blue,-19.97,17.54,blue,-19.9729127495021,17.430292294794924,True
blue,-24.76,16.95,blue,-24.84907614102406,17.026979396181417,False
blue,-29.66,15.72,blue,-29.516376308033827,15.686960787966077,True
blue,-33.99,13.62,blue,-33.99066197230974,13.72107953206636,True
blue,-36.28,9.62,blue,-36.20529550712516,9.493149269062373,True
blue,-33.02,6.32,blue,-32.984473599536486,6.255761974884042,True
blue,-28.34,4.35,blue,-28.252961986931986,4.498463653668044,True
blue,-23.58,3.16,blue,-23.48541065762837,3.115495680460488,True
blue,-18.53,2.36,blue,-18.612465307181033,2.335502947773375,True
blue,-13.57,1.88,blue,-13.720839635712546,1.8742865659121435,True
blue,-8.95,1.63,blue,-9.025352986272313,1.8386612661930777,False
blue,-3.94,1.52,blue,-4.0789312563438225,1.5154435875829366,True
blue,1.26,1.5,blue,1.2984122245263576,1.3180462877259769,False
yellow,11.29,-1.66,yellow,11.24919212213146,-1.7117655629847197,True
yellow,16.2,-2.39,yellow,16.184119888283487,-2.4199599404618866,True
yellow,19.63,-5.4,yellow,19.661769909511836,-5.285105172477496,True
yellow,19.79,-10.35,yellow,19.832408990601234,-10.487871656824979,True
yellow,19.09,-15.11,yellow,18.91496273947523,-15.100181898069703,True
yellow,18.24,-20.28,yellow,18.30813862077959,-20.186376367016656,True
yellow,17.69,-25.03,yellow,17.830847799521255,-25.203119747423106,True
yellow,17.67,-30.11,yellow,17.87719961461283,-30.187461394951022,True
yellow,18.82,-34.81,yellow,18.989836585814253,-34.86477931173524,True
yellow,22.01,-38.02,yellow,22.005042926746597,-38.08228782174412,True
yellow,26.65,-38.32,yellow,26.633079795697405,-38.5561604962323,True
yellow,31.29,-36.95,yellow,31.391256262517565,-36.96840292997981,True
yellow,36.23,-36.25,yellow,36.26745521598811,-36.181668743375404,True
yellow,40.97,-37.3,yellow,41.006483957650794,-37.43802557202047,True
yellow,45.52,-36.56,yellow,45.623163624257856,-36.426011257625674,True
yellow,48.61,-33.21,yellow,48.68593784464524,-33.19370691476277,True
yellow,50.47,-28.66,yellow,50.28852942546115,-28.628054178249474,True
yellow,51.6,-23.67,yellow,51.65233183242691,-23.63241202627082,True
yellow,52.26,-19.04,yellow,52.24476626580773,-19.16026261568386,False
yellow,52.77,-14.03,yellow,53.003033096162774,-14.06111674488542,True
yellow,53.34,-9.03,yellow,53.2429259227056,-9.165743103046026,True
yellow,55.44,-5.01,yellow,55.6110524878534,-5.105632275163218,True
yellow,59.76,-7.08,yellow,59.655833197450306,-7.059149453235302,True
yellow,63.84,-9.71,yellow,63.98058733598229,-9.753080104627035,True
yellow,68.32,-12.5,yellow,68.25210679796781,-12.462739956419805,True
yellow,72.7,-14.69,yellow,72.69189196917443,-14.791312205299864,True
yellow,77.15,-15.71,yellow,77.29971124302696,-15.742836711941692,True
yellow,80.84,-13.42,yellow,80.96316832552748,-13.463230302307178,True
yellow,80.85,-8.82,yellow,80.79759679608021,-8.689245129486443,True
yellow,79.2,-4.25,yellow,79.1317289552347,-4.4674343544022355,True
yellow,77.02,0.48,yellow,76.98037017089818,0.434588810636676,True
yellow,75.98,5.02,yellow,75.99637501807031,4.964847401954684,True
yellow,80.58,5.89,yellow,80.51173956381243,5.876710985342856,True
yellow,85.45,5.85,yellow,85.48611025526615,5.711698265176202,True
yellow,90.77,5.7,yellow,90.72998018275831,5.751559539282728,True
yellow,95.37,5.66,yellow,95.25697850487185,5.6055230187525895,True
yellow,100.4,5.81,yellow,100.39829546287528,5.914942920160326,True
yellow,105.44,6.34,yellow,105.51871127650828,6.276457276086742,True
yellow,110.31,7.49,yellow,110.23171954015434,7.43671435411967,True
yellow,114.37,9.76,yellow,114.29334977974827,9.760361752707936,True
yellow,116.31,14.1,yellow,116.26690766858493,14.359340573732682,True
yellow,116.24,18.93,yellow,116.40305843555461,18.977832333244372,True
yellow,119.09,22.87,yellow,119.16852260562221,22.989769458667404,True
yellow,122.71,26.04,yellow,122.82534815917032,26.01161332310915,True
yellow,126.58,29.43,yellow,126.41344140028487,29.417257941899845,True
yellow,129.91,33.0,yellow,129.8887609538749,33.03813214397492,True
yellow,131.83,37.18,yellow,131.84380386068753,36.98526230890832,True
yellow,129.8,40.93,yellow,129.97293907036084,40.87227574413813,True
yellow,125.15,41.94,yellow,125.15902903717847,41.88895101544252,True
yellow,120.54,41.61,yellow,120.56964044395063,41.605459023249786,True
yellow,115.67,40.68,yellow,115.5551368087633,40.59677742455076,True
yellow,110.49,39.3,yellow,110.31539447276613,39.42997827972721,True
yellow,105.75,37.8,yellow,105.82905314720578,38.03638393082876,True
yellow,101.19,36.23,yellow,101.25974451172912,36.241369955040405,True
yellow,96.54,34.57,yellow,96.72649764823785,34.556735832825545,True
yellow,91.68,32.85,yellow,91.78734862325136,32.93601972582683,True
yellow,86.94,31.34,yellow,87.09044234696388,31.33958875958153,True
yellow,82.04,30.15,yellow,82.010455881983,30.108505060655656,True
yellow,77.16,29.47,blue,77.14296355843408,29.617316982324038,True
yellow,72.21,29.52,yellow,72.35193161059885,29.643190452745408,True
yellow,67.99,31.85,yellow,67.9701705150303,31.810100455159958,True
yellow,65.25,35.86,yellow,65.28571871820058,35.89796394424835,True
