tag,x,y,aug_tag,aug_x,aug_y,detected
blue,11.05,1.64,blue,11.195280745795328,1.5302961968061188,False
blue,16.21,2.01,yellow,16.212645914827647,2.076554129237377,True
blue,21.11,2.72,blue,21.000062934953554,2.897145522284828,True
blue,25.77,3.98,blue,25.914712475765235,3.886870935294688,False
blue,30.04,6.42,blue,30.036894384709626,6.4930908641591305,True
blue,31.2,10.54,blue,31.271037077994308,10.552666273511592,True
blue,28.49,14.51,blue,28.509678288854328,14.63363411816055,True
blue,24.71,17.65,blue,24.619285407784744,17.52021049462413,True
blue,20.66,20.4,blue,20.79103146553886,20.432869778863445,True
blue,16.41,23.26,blue,16.368382801763126,23.170397756861835,True
blue,12.85,26.56,blue,12.88422397316203,26.40791674563542,True
blue,11.21,30.63,blue,11.344887134251536,30.526631791531237,True
blue,12.04,35.47,blue,12.177356673567743,35.53146513748894,False
blue,13.97,39.83,blue,13.972424490625441,39.7175849569281,True
blue,16.03,44.29,blue,16.206691671147208,44.298720212671874,True
blue,17.3,49.13,blue,17.401017304130807,49.21697655192193,True
blue,14.85,52.13,blue,14.93335717264961,51.95106412436566,False
blue,9.9,51.69,blue,9.864858673624234,51.68954923600308,True
blue,5.17,50.09,blue,5.223630874205687,50.24163705848548,True
blue,1.07,48.21,blue,1.0638173328589289,48.244322942130886,True
blue,-3.37,45.79,blue,-3.365076978478117,45.88655153652367,True
blue,-8.0,42.93,blue,-8.039802775624148,42.89737465833767,True
blue,-11.92,40.29,blue,-11.874602920791974,40.256615473868614,True
blue,-15.8,37.51,blue,-15.800967531150166,37.69583162550479,True
blue,-19.58,34.67,blue,-19.63156455780847,34.526996822590405,True
blue,-23.9,31.31,blue,-23.96873952127134,31.24184110149383,True
blue,-27.9,28.15,blue,-27.865173950922777,28.06769725353038,True
blue,-31.51,25.35,blue,-31.607419179167337,25.304932477512715,False
blue,-35.7,22.4,blue,-35.89188046591701,22.463676639495755,True
blue,-40.1,20.32,blue,-40.26001291382013,20.28751038181229,True
blue,-44.4,20.96,blue,-44.265402657949686,20.84481248461717,True
blue,-47.14,25.1,blue,-47.171446985637886,25.13721697358866,True
blue,-48.42,29.58,big_orange,-48.52694823666907,29.625117541600993,True
blue,-49.46,34.31,blue,-49.548124389782366,34.3085881231511,True
blue,-50.58,39.43,blue,-50.65722092979982,39.69393978618768,True
blue,-51.71,43.91,blue,-51.847577902240495,43.91657423459795,True
blue,-53.21,48.72,blue,-53.03465538010622,48.71539153016661,True
blue,-55.16,53.31,blue,-55.243056963923436,53.21146113845275,True
blue,-57.99,57.45,yellow,-58.02741194718982,57.31648084926983,True
blue,-62.28,59.12,blue,-62.164760510154395,59.0914497352964,True
blue,-66.23,56.47,blue,-66.28256110597576,56.346802814253095,True
blue,-69.75,52.83,blank,-69.46285522748856,52.79897755664535,True
blue,-73.42,50.29,blue,-73.51825778731504,50.31727513469691,True
blue,-78.03,49.66,blue,-78.06248793658523,49.808165451198214,True
blue,-82.92,50.86,blue,-82.91060895515396,50.9494105176917,True
blue,-87.56,52.71,blue,-87.67584890184342,52.4852458335396,True
blue,-92.12,54.63,blue,-92.08881185628007,54.720609293692945,True
blue,-96.8,56.42,blue,-96.72271222551342,56.33582658749014,True
blue,-101.33,57.74,blue,-101.23728132375412,57.6961996180759,True
blue,-106.21,58.45,blue,-106.23913311754494,58.3556137851981,True
blue,-111.23,57.8,blue,-111.38538524737999,57.7297089308067,True
blue,-115.18,55.21,blue,-115.23279958956427,55.17239253557564,True
blue,-118.23,51.33,blue,-118.43200242981541,51.42240967487292,True
blue,-121.35,47.54,blue,-121.28441688238915,47.75614789921237,True
blue,-125.1,44.17,blue,-125.12235087512063,44.412659910078375,True
blue,-129.02,41.11,blue,-128.98959296565846,41.23892035788659,True
blue,-132.64,37.71,blue,-132.63753606507788,37.67819663255196,True
blue,-134.48,33.54,blue,-134.32889411957504,33.58439238764183,False
