tag,x,y,aug_tag,aug_x,aug_y,detected
blue,10.79,1.36,blue,10.961537625283345,1.374193950133701,True
blue,15.78,0.92,blue,15.602614362579395,0.829681898717497,True
blue,20.55,-0.15,blue,20.48482254933498,-0.05003967824170691,True
blue,25.08,-2.27,blue,25.091335229936533,-2.2219936682507946,True
blue,29.08,-5.03,blue,29.211196700896426,-4.886657773206894,True
blue,33.38,-7.64,blue,33.3858090208298,-7.794705152796837,True
blue,37.92,-9.41,blue,37.883407001792605,-9.321779815039443,True
blue,42.51,-10.85,blue,42.463176623588396,-10.814359015852189,True
blue,47.02,-12.88,blue,47.060911838762536,-13.019762033388693,True
blue,50.86,-15.9,blue,50.880538343648915,-15.896282243751642,True
blue,54.11,-19.58,blue,53.99280571341265,-19.578279775701464,True
blue,57.32,-23.49,blue,57.253964469176715,-23.516883442052833,True
blue,60.69,-26.77,blue,60.61743305348832,-26.828659339837465,True
blue,65.03,-28.88,blue,65.15848446874713,-28.69433279262215,True
blue,69.85,-28.26,blue,69.77444271459802,-28.258845749896437,True
blue,74.22,-25.93,blue,74.00931415679531,-25.858554458610534,True
blue,78.54,-23.84,blue,78.48073032535237,-23.720869502518205,True
blue,83.05,-23.4,blue,83.01607453382373,-23.1950387535907,True
blue,87.83,-24.83,blue,87.75852458403055,-24.800967620906718,True
blue,92.01,-27.06,blue,92.17929784928987,-27.10507357653448,True
blue,96.26,-29.72,blue,96.37977836211144,-29.69704931571627,True
blue,100.42,-32.46,blue,100.50645308824663,-32.39850508223532,True
blue,104.32,-34.98,big_orange,104.28813648672144,-35.05951535933411,True
blue,108.98,-37.84,blue,108.95064759081271,-37.91602558719965,True
blue,113.14,-40.16,blue,113.12504329298486,-40.24091927191351,True
blue,117.81,-42.44,blue,117.85397857547869,-42.525111048960106,True
blue,122.24,-44.18,blue,122.02026004280252,-44.075899025365345,True
blue,127.14,-45.43,blue,127.03223966264932,-45.42521481005915,True
blue,131.9,-45.46,blue,131.94968957808314,-45.47998811358361,True
blue,135.29,-42.55,blue,135.36148082265217,-42.48230426428937,False
blue,134.98,-37.83,blue,134.9743063224272,-37.72240681118436,True
blue,133.12,-33.23,blue,133.0195518422559,-33.17686989971211,True
blue,130.78,-29.14,blue,130.62990453370026,-29.244025766247795,True
blue,128.06,-25.1,yellow,128.01502160938344,-24.976772009184966,True
blue,124.95,-20.89,blue,125.04967127753147,-21.00817855881533,False
blue,121.91,-16.93,blue,122.11154785576524,-17.060454305652133,True
blue,118.87,-12.91,blue,118.9017201774244,-12.921189599598888,True
blue,115.94,-8.85,blue,116.04089496495367,-8.825189001795355,True
blue,113.22,-4.73,blue,113.11689186761991,-4.784412535783067,True
blue,110.77,-0.49,blue,110.72762828167018,-0.4377723959783154,True
