tag,x,y,aug_tag,aug_x,aug_y,is_valid
blue,11.09,1.42,blue,10.980212963288208,1.4264586356872997,True
blue,15.56,1.67,blue,15.30410950545845,1.790325312438174,True
blue,20.73,2.68,blue,20.730403163138263,2.73503986452255,True
blue,24.69,4.35,blue,24.607255037580774,4.260475614010525,True
blue,28.14,6.81,blue,28.07426764280466,6.724223357557133,True
blue,31.46,10.7,blue,31.492550679378088,10.729456374524776,True
blue,33.55,14.51,blue,33.47355985323942,14.546839942876474,True
blue,35.43,19.5,blue,35.44509350011713,19.376095441363194,True
blue,36.7,23.85,blue,36.70742278791006,23.864766200251157,True
blue,37.87,28.35,blue,37.83633318314165,28.41230450651622,False
blue,39.12,33.96,yellow,39.0756213858126,34.12698082427218,False
blue,39.71,37.83,blue,39.567130030278726,37.94899890777271,True
blue,39.91,42.69,blue,39.976606750782274,42.564667051725266,True
blue,39.2,47.28,blue,39.21462177107605,47.231841718358766,True
blue,37.41,51.18,blue,37.51515474968285,51.209509350960964,True
blue,34.55,53.94,blue,34.636946951600926,53.98243582575848,True
blue,30.77,55.29,blue,30.631685901847653,55.355911342127015,True
blue,26.3,55.02,blue,26.375281551746696,54.97733424931889,True
blue,21.55,53.11,blue,21.55735146941471,53.106490819543666,True
blue,17.87,50.58,blank,18.09692013932443,50.712257449078,True
blue,14.48,47.48,blue,14.535634638967872,47.38380471772703,True
blue,11.41,44.13,blue,11.380175856288062,44.19574061216185,True
blue,7.87,40.06,blue,7.858227361209216,40.08562472154675,True
blue,4.29,36.53,blue,4.39847891479573,36.49822156458232,True
blue,0.28,33.73,blue,0.3580970616552984,33.707418687868,True
blue,-4.31,31.57,blue,-4.307251417166051,31.605640072810598,True
blue,-8.37,30.01,blue,-8.379154111962166,30.074296547877893,True
blue,-12.64,28.3,blue,-12.563243263431344,28.22206209643883,False
blue,-16.87,26.23,blue,-16.915337769168527,26.32467116261941,True
blue,-21.59,22.98,blue,-21.556502127240066,23.12411248837915,True
blue,-24.49,19.9,blue,-24.45431330046984,19.941552439577674,True
blue,-26.32,16.6,blue,-26.364674948270515,16.700069895113366,True
blue,-26.85,11.74,blue,-26.83506135515509,11.93505372792042,True
blue,-25.34,8.14,blue,-25.363846244341232,8.22939793030353,True
blue,-22.25,5.2,blue,-22.26506992376518,5.0837462722021485,True
blue,-17.97,3.16,blue,-17.946538788725913,3.014118166610927,True
blue,-14.05,2.18,blue,-14.079099004696971,2.0246839089890423,True
blue,-8.93,1.63,blue,-8.951979482235243,1.6890582177054168,False
blue,-3.89,1.5,blue,-3.9296973771051706,1.5468912598437212,True
blue,0.95,1.5,blue,0.786731979615209,1.3068040388539166,True
yellow,11.13,-1.58,blank,11.044247365105884,-1.6204755257437198,True
yellow,15.88,-1.32,yellow,15.794513140795193,-1.224740575574661,True
yellow,20.66,-0.46,yellow,20.696085414857173,-0.5632028879611783,True
yellow,25.27,1.26,yellow,25.27548518479597,1.2733962156609027,True
yellow,29.4,3.94,yellow,29.489315798643272,3.8614589485437207,True
yellow,32.2,6.7,yellow,32.23565215588008,6.666863392233245,True
yellow,34.98,10.7,yellow,34.876776604457426,10.647065576155994,True
yellow,37.03,15.03,yellow,36.911147101252546,15.104012696705645,True
yellow,38.83,20.37,yellow,38.8144139503548,20.160268560843754,True
yellow,40.08,24.87,yellow,40.22458145073111,25.026599551928722,True
yellow,41.23,29.5,yellow,41.36824539682336,29.491511024733736,True
yellow,42.25,34.4,yellow,42.2881586827443,34.341877090284434,True
yellow,42.88,39.6,yellow,43.00600357081673,39.68652878940822,True
yellow,42.84,43.89,yellow,42.87133573679336,43.85834032054386,True
yellow,41.76,49.12,yellow,41.820383353678864,49.018650752576306,True
yellow,39.88,52.88,yellow,39.89615363637354,53.04781301510637,True
yellow,37.01,55.89,yellow,37.009286703511236,56.0100032214422,True
yellow,32.24,58.07,yellow,32.335857562125184,58.04202063214712,True
yellow,27.86,58.32,yellow,27.752869204221884,58.30356503509693,True
yellow,23.36,57.26,yellow,23.465187126539988,57.32892228075858,True
yellow,19.02,55.09,yellow,18.843704565505107,55.055427271153015,True
yellow,15.03,52.12,yellow,14.863520925781225,52.28286984776723,True
yellow,11.5,48.71,yellow,11.519565938693711,48.71939434348848,True
yellow,8.41,45.25,yellow,8.372397353420272,45.08741461122228,True
yellow,4.98,41.35,yellow,5.001142377276043,41.424658237237225,True
yellow,1.68,38.26,yellow,1.662000822080759,38.329414915359386,True
yellow,-1.97,35.92,blue,-2.0414723087191806,35.970262082374575,True
yellow,-6.39,33.97,yellow,-6.615837850283692,33.905845322509855,True
yellow,-11.6,31.97,yellow,-11.689978910670325,31.940048870932728,True
yellow,-16.09,30.01,yellow,-16.1109750924453,30.06306766300461,True
yellow,-19.43,28.2,yellow,-19.354599025544946,28.17847835225527,True
yellow,-23.55,25.25,yellow,-23.628350547364192,25.273462984434303,True
yellow,-26.9,21.69,big_orange,-26.89424857289481,21.660184854576304,True
yellow,-29.13,17.65,yellow,-29.005008931875267,17.554130112104414,True
yellow,-29.97,13.36,yellow,-29.983026563882515,13.427838197486437,True
yellow,-29.26,9.2,yellow,-29.36435133238178,9.246400342597328,True
yellow,-26.42,4.77,yellow,-26.368252700178626,4.872935462383219,True
yellow,-22.99,2.13,yellow,-23.152065456857073,2.205954363145283,True
yellow,-18.92,0.31,yellow,-19.02935345229231,0.411587412848605,True
yellow,-13.46,-0.95,yellow,-13.311530830553947,-0.8162175570816396,True
yellow,-9.1,-1.37,yellow,-9.115907448222538,-1.2254203981595386,True
yellow,-3.91,-1.5,yellow,-3.8714950964777426,-1.4676866204876513,True
yellow,0.95,-1.5,yellow,0.9418159525798812,-1.6372354295569052,True
big_orange,6.79,1.44,big_orange,6.720035707717745,1.4577709559101675,True
big_orange,6.75,-1.56,big_orange,6.868802799691499,-1.5604683041879246,True
big_orange,6.29,1.45,big_orange,6.312164875056573,1.5258809615583062,True
big_orange,6.25,-1.55,big_orange,6.231809352084026,-1.7024415381892888,True
