tag,x,y,aug_tag,aug_x,aug_y,detected
blue,-495.98,1.5,blue,-496.09752493106726,1.5269872532866424,True
blue,-491.97,1.5,blue,-491.81368358966165,1.5141411415401616,True
blue,-485.94,1.5,blue,-486.0182784343902,1.7198572665214016,True
blue,-481.93,1.5,blue,-481.9273439718307,1.5077719451884368,True
blue,-475.9,1.5,blue,-476.00364784434964,1.4980371333205769,True
blue,-471.89,1.5,blue,-471.9092142963166,1.4761321009303603,True
blue,-465.86,1.5,blue,-465.9613541261831,1.5631785378574468,True
blue,-461.85,1.5,blue,-461.8916831795869,1.4087362050912686,True
blue,-455.82,1.5,blue,-455.79251331600653,1.683462443644574,True
blue,-451.81,1.5,blue,-451.7787452930022,1.4947772724266675,True
blue,-445.78,1.5,blue,-445.8611780882862,1.4960416569757387,True
blue,-441.77,1.5,blue,-441.82540786625276,1.5539869048257269,True
blue,-435.74,1.5,blue,-435.6881408928395,1.4946264744303264,True
blue,-431.73,1.5,blue,-431.60420083917126,1.4918870324854645,True
blue,-425.7,1.5,blue,-425.7278754378831,1.3784804462828715,True
blue,-421.69,1.5,blue,-421.7677397208478,1.349886014170496,True
blue,-415.66,1.5,blue,-415.74384178724745,1.5832823868585173,True
blue,-411.65,1.5,blue,-411.68388173730915,1.537861292703574,True
blue,-405.62,1.5,blue,-405.6711636860524,1.4876233765553355,True
blue,-401.61,1.5,blue,-401.4398177012876,1.4388417771404776,True
blue,-397.59,1.5,blue,-397.6010370066009,1.6491823252215838,True
blue,-391.57,1.5,blue,-391.5501107072126,1.5408219490327593,True
blue,-387.55,1.5,blue,-387.6136000627366,1.5244198483083737,True
blue,-381.53,1.5,blue,-381.42635697592647,1.4239277497241891,True
blue,-377.51,1.5,blue,-377.4377324096206,1.5336698920954364,True
blue,-371.49,1.5,blue,-371.4358157077565,1.4375765516456667,True
blue,-367.47,1.5,yellow,-367.53514493244165,1.4415314332206839,False
blue,-361.45,1.5,blue,-361.32046925335743,1.3875461206733652,True
blue,-357.43,1.5,blue,-357.49740355934654,1.3975777205042779,True
blue,-351.41,1.5,blue,-351.3932486415916,1.555777234867681,True
blue,-347.39,1.5,blue,-347.3915170080043,1.495172361758757,True
blue,-341.37,1.5,blue,-341.4034302194334,1.4835789808791127,True
blue,-337.35,1.5,blue,-337.4659065623366,1.3097748856205473,True
blue,-331.33,1.5,blue,-331.4798842361744,1.3810177418381873,True
blue,-327.31,1.5,blue,-327.3309908814692,1.4556502098509525,True
blue,-321.29,1.5,blue,-321.1626497082907,1.4331580293387587,True
blue,-317.27,1.5,blue,-317.36053546241936,1.5394553999763485,True
blue,-311.24,1.5,blue,-311.33995717362734,1.4998279547899267,True
blue,-307.23,1.5,blue,-307.31709964803474,1.4821270602676033,True
blue,-301.2,1.5,blue,-301.2790775683443,1.4770105545307288,True
blue,-297.19,1.5,blue,-297.3264457318014,1.4285741251600366,True
blue,-293.17,1.5,blue,-293.16471888651307,1.3658232553316878,True
blue,-287.15,1.5,blue,-287.04823273610504,1.2555398156424897,False
blue,-283.13,1.5,yellow,-283.2489618480531,1.501782842610015,False
blue,-277.11,1.5,blue,-277.05397367442714,1.563176834442421,True
blue,-273.09,1.5,blue,-273.0888832500183,1.4441252081261113,True
blue,-267.07,1.5,blue,-267.05998671540425,1.5973677684995473,False
blue,-263.05,1.5,blue,-263.01358966982895,1.4485206987726822,True
blue,-257.03,1.5,yellow,-256.85257091956623,1.5828739790644148,True
blue,-253.01,1.5,blue,-253.10314760645113,1.602529502854309,True
blue,-246.99,1.5,blue,-247.0776579718356,1.5179557588905452,True
blue,-242.97,1.5,blue,-242.80600292513654,1.4891877970598473,True
blue,-236.95,1.5,blue,-236.98232889074447,1.5581591096962384,True
blue,-232.93,1.5,blank,-232.7448003183039,1.6410278296305572,True
blue,-226.91,1.5,blue,-227.0127924393224,1.4812065802918228,False
blue,-222.89,1.5,blue,-222.94139561485508,1.287654767418593,True
blue,-216.87,1.5,blue,-216.70798841839795,1.4759590245400305,True
blue,-212.85,1.5,blue,-212.6887297419396,1.50401663390482,True
blue,-206.83,1.5,blue,-206.74682384236783,1.4248379172579815,True
blue,-202.81,1.5,blue,-202.75519563381016,1.5438188085644944,True
blue,-198.8,1.5,blue,-198.7819068224203,1.4871335275220119,True
blue,-192.77,1.5,blue,-192.8021379673725,1.6422649896733221,True
blue,-188.76,1.5,blue,-188.8854950426467,1.5691395916539874,True
blue,-182.73,1.5,blue,-182.76316333188444,1.4458467211864434,True
blue,-178.71,1.5,blue,-178.52350301656196,1.7229424517515484,True
blue,-172.69,1.5,blue,-172.5768161687973,1.7885714295242576,True
blue,-168.67,1.5,blue,-168.68361203432346,1.5321548278857977,True
blue,-162.65,1.5,blue,-162.69865066988288,1.4086339939378285,True
