tag,x,y
blue,11.41,1.61
blue,15.88,1.82
blue,20.93,2.26
blue,26.27,3.08
blue,30.87,4.28
blue,35.39,6.51
blue,36.16,10.11
blue,32.15,13.10
blue,27.79,14.93
blue,23.18,16.33
blue,18.25,17.51
blue,13.35,18.52
blue,8.26,19.56
blue,3.52,20.81
blue,-0.64,22.96
blue,-2.86,27.06
blue,-2.48,31.56
blue,-1.15,36.43
blue,0.12,41.40
blue,0.64,46.24
blue,-0.51,50.96
blue,-4.06,53.82
blue,-8.95,54.41
blue,-13.62,53.35
blue,-17.81,51.20
blue,-21.92,47.96
blue,-25.08,44.69
blue,-28.20,40.79
blue,-31.21,36.45
blue,-33.73,32.45
blue,-36.36,28.12
blue,-39.08,23.96
blue,-42.42,20.45
blue,-46.94,19.64
blue,-50.66,21.84
blue,-54.13,25.32
blue,-57.57,29.26
blue,-60.89,33.01
blue,-64.34,36.62
blue,-67.78,39.76
blue,-72.12,42.77
blue,-76.72,43.89
blue,-79.46,40.39
blue,-80.40,35.55
blue,-81.55,30.97
blue,-84.28,27.06
blue,-88.30,24.27
blue,-91.95,21.05
blue,-91.73,16.63
blue,-89.00,12.63
blue,-85.48,9.01
blue,-82.07,5.81
blue,-78.77,2.09
blue,-77.75,-2.16
blue,-80.51,-6.07
blue,-84.45,-8.73
blue,-88.46,-10.96
blue,-93.09,-13.41
blue,-97.34,-15.69
blue,-101.65,-18.13
blue,-105.81,-20.68
blue,-110.20,-23.71
blue,-114.28,-27.08
blue,-117.53,-30.80
blue,-117.98,-34.78
blue,-113.66,-36.33
blue,-108.79,-36.86
blue,-103.87,-37.83
blue,-100.32,-40.75
blue,-99.00,-45.41
blue,-98.62,-50.33
blue,-97.81,-54.98
blue,-94.47,-56.91
blue,-90.42,-54.17
blue,-87.04,-50.53
blue,-84.34,-46.97
blue,-81.61,-42.83
blue,-78.92,-38.26
blue,-76.75,-34.26
blue,-74.28,-29.37
blue,-72.36,-25.34
blue,-70.22,-20.71
blue,-67.95,-15.75
blue,-65.90,-11.44
blue,-63.46,-7.01
blue,-60.19,-3.11
blue,-56.12,-1.55
blue,-51.50,-2.50
blue,-46.74,-4.46
blue,-42.14,-5.92
blue,-37.18,-6.18
blue,-32.47,-4.92
blue,-27.77,-2.84
blue,-23.39,-1.05
blue,-18.59,0.29
blue,-13.61,1.05
blue,-9.02,1.37
blue,-3.74,1.49
blue,1.12,1.50
yellow,10.86,-1.41
yellow,16.07,-1.17
yellow,21.27,-0.72
yellow,26.26,0.03
yellow,30.79,1.11
yellow,35.45,2.98
yellow,38.88,5.88
yellow,39.49,10.21
yellow,36.44,13.97
yellow,32.54,16.25
yellow,27.62,18.15
yellow,23.33,19.39
yellow,18.26,20.58
yellow,13.34,21.58
yellow,8.40,22.60
yellow,3.45,24.03
yellow,0.18,27.05
yellow,0.69,31.90
yellow,1.96,36.38
yellow,3.14,41.21
yellow,3.64,46.28
yellow,2.77,51.06
yellow,0.08,54.84
yellow,-4.17,56.99
yellow,-8.84,57.43
yellow,-13.61,56.53
yellow,-17.96,54.62
yellow,-22.07,51.80
yellow,-25.84,48.30
yellow,-28.81,44.92
yellow,-32.02,40.62
yellow,-34.71,36.56
yellow,-37.20,32.53
yellow,-40.00,27.96
yellow,-42.89,24.00
yellow,-46.71,22.75
yellow,-50.54,25.87
yellow,-53.74,29.41
yellow,-56.96,33.11
yellow,-60.43,36.92
yellow,-64.05,40.49
yellow,-67.66,43.47
yellow,-71.96,46.03
yellow,-76.66,46.93
yellow,-80.56,44.83
yellow,-82.52,40.58
yellow,-83.41,35.74
yellow,-84.92,30.91
yellow,-88.47,27.70
yellow,-92.34,25.09
yellow,-95.10,21.29
yellow,-95.01,16.80
yellow,-92.71,12.47
yellow,-89.64,8.90
yellow,-85.79,5.19
yellow,-82.22,1.67
yellow,-81.02,-2.29
yellow,-84.59,-5.30
yellow,-88.68,-7.67
yellow,-93.12,-10.03
yellow,-97.33,-12.27
yellow,-101.71,-14.70
yellow,-106.03,-17.27
yellow,-110.11,-19.95
yellow,-114.30,-23.10
yellow,-118.07,-26.64
yellow,-120.75,-30.40
yellow,-121.27,-35.12
yellow,-118.20,-38.18
yellow,-113.73,-39.35
yellow,-108.74,-39.88
yellow,-103.86,-41.20
yellow,-102.06,-45.12
yellow,-101.64,-50.18
yellow,-100.96,-54.88
yellow,-98.67,-59.05
yellow,-94.68,-60.05
yellow,-90.13,-57.85
yellow,-86.57,-54.56
yellow,-83.78,-51.25
yellow,-80.47,-46.61
yellow,-78.13,-42.89
yellow,-75.40,-38.11
yellow,-73.24,-34.00
yellow,-71.18,-29.87
yellow,-68.90,-25.03
yellow,-66.81,-20.48
yellow,-64.63,-15.72
yellow,-62.41,-11.22
yellow,-59.77,-6.96
yellow,-56.00,-4.55
yellow,-51.45,-5.75
yellow,-46.60,-7.73
yellow,-42.11,-8.98
yellow,-37.14,-9.19
yellow,-32.40,-8.10
yellow,-27.96,-6.23
yellow,-23.40,-4.25
yellow,-18.57,-2.78
yellow,-13.67,-1.97
yellow,-8.89,-1.63
yellow,-3.72,-1.51
yellow,1.12,-1.50
big_orange,6.67,1.52
big_orange,6.70,-1.48
big_orange,6.17,1.51
big_orange,6.20,-1.49
